,title,address,unit_type,price,bedrooms,bathrooms,apartment_lat,apartment_lon,hydro_included,heat_included,water_included,laundry_included,backyard_included,parking_included,gym_included,sqft,furnished,air_conditioning,walk_score,transit_score,bike_score,img_1,"img_2""",img_3
0,"
                            1 Bedroom in  Bedroom/Subway line/Quiet tree lined street
                        ",", Toronto M4J1P8 ON, Canada",Apartment,750,2,1,43.6840227,-79.3256073,1,1,1,0,1,0,0,100,1,1,89,81,81,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/J7cAAOSwIOlfC4Zb/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/jokAAOSwkYlfC4Zl/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/PTEAAOSw3u9fC4Z2/$_2.JPG
1,"
                            Renovated 2 bedroom apartment College and Dovercourt
                        ",", COLLEGE AND DOVERCOURT M6J2E1 ON, Canada",Apartment,1850,2,1,43.6536062,-79.4263898,1,1,1,1,1,0,0,650,0,1,89,81,60,https://i.ebayimg.com/00/s/NTMxWDgwMA==/z/f0IAAOSw0uxfC4Am/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/uSoAAOSw6YlfC4FI/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/odYAAOSwg7tfC4Fp/$_2.JPG
2,"
                            Bachelor apartment for rent
                        ","162 Huron St, Toronto, ON M5T 2B4, Canada",Apartment,1200,1,1,43.6571872,-79.3980959,1,1,1,1,1,0,0,200,0,0,96,97,75,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/KCYAAOSwi8ZfC4Mi/$_27.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/Up0AAOSw3i9fC4L~/$_2.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/-6AAAOSwpVxfC4MV/$_2.JPG
3,"
                            Spacious Leslieville 2 Bed-Parking, Utils, Deck Included
                        ","Winnifred Ave, Toronto, ON M4M 1K3, Canada",Apartment,2499,2,1,43.6613666,-79.3359208,1,1,1,1,1,1,0,799,0,0,84,80,99,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/~7EAAOSwalxfC4Ol/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDY0MA==/z/wU0AAOSweYlfC4Oe/$_2.JPG,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/58QAAOSwaexfC4Kt/$_2.JPG
4,"
                            Fully Renovated 3Br at Ellesmere and Morningside
                        ","80 Mornelle Court, Toronto, ON, M1E 4P8",Apartment,2395,3,1,43.7878079,-79.1974827,0,1,1,1,1,0,0,"1,100",0,0,29,69,33,https://i.ebayimg.com/00/s/ODU3WDEyODA=/z/kMMAAOSw-XRe4aES/$_27.JPG,https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/yZQAAOSwzhle4aES/$_2.JPG,https://i.ebayimg.com/00/s/ODUwWDEyODA=/z/hTgAAOSw0~de4aER/$_2.JPG
5,"
                            Fully Renovated 1Br at Ellesmere and Morningside
                        ","80 Mornelle Court, Toronto, ON, M1E 4P8",Apartment,1795,1,1,43.7878079,-79.1974827,0,1,1,1,1,0,0,725,0,0,29,69,33,https://i.ebayimg.com/00/s/ODU3WDEyODA=/z/6bQAAOSwvpde4aEQ/$_27.JPG,https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/XGsAAOSwrWZe4aEQ/$_2.JPG,https://i.ebayimg.com/00/s/ODUwWDEyODA=/z/b8sAAOSwKVhe4aEP/$_2.JPG
6,"
                            BEAUTIFUL 2 BD 2 BA LUXURY RENTAL IN THE HEART OF FOREST HILL!
                        ","310 & 320 Tweedsmuir Ave, Toronto, ON, M5P 2Y2",Apartment,3195,2,2,43.6858938,-79.4145591,0,1,1,1,1,0,1,855,0,1,84,85,56,https://i.ebayimg.com/00/s/NjE5WDExMDA=/z/~2UAAOSw8ile4-Cb/$_27.JPG,https://i.ebayimg.com/00/s/NjE5WDExMDA=/z/ztgAAOSwyP5e4-Cb/$_2.JPG,https://i.ebayimg.com/00/s/NjE5WDExMDA=/z/b94AAOSw6xxe4-Cb/$_2.JPG
7,"
                            1 Bed + DEN! Bright Luxury Rental - 27th Floor! Amazing Views!
                        ","310 & 320 Tweedsmuir Ave, Toronto, ON, M5P 2Y2",Apartment,2395,1 + Den,1,43.6858938,-79.4145591,0,1,1,1,0,0,1,620,0,1,84,85,56,https://i.ebayimg.com/00/s/NjE5WDExMDA=/z/CBIAAOSweYlfCMl6/$_27.JPG,https://i.ebayimg.com/00/s/NjE5WDExMDA=/z/vmEAAOSwUd9fCMl7/$_2.JPG,https://i.ebayimg.com/00/s/NjE5WDExMDA=/z/RpAAAOSwH4BfCMl3/$_2.JPG
8,"
                            Spacious & Bright Luxury Rental in the Heart Forest Hill! HUGE!
                        ","310 & 320 Tweedsmuir Ave, Toronto, ON, M5P 2Y2",Apartment,4200,2,2,43.6858938,-79.4145591,0,1,1,1,0,0,1,"1,457",0,1,84,85,56,http://img.youtube.com/vi/https://vimeo.com/428203216/abeca7a408/0.jpg,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/h9gAAOSw9uRfBMjF/$_2.JPG,https://i.ebayimg.com/00/s/NjE5WDExMDA=/z/Ri0AAOSwQE9fBMjE/$_2.JPG
9,"
                            FULLY RENOVATED 2 BEDROOM APARTMENT
                        ","123 Dunn Avenue, M6K 2R8, Toronto, ON",Apartment,2350,2,1,43.6355736,-79.4321334,0,1,1,1,1,0,0,825,0,0,66,85,58,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/KqcAAOSwTltfC38i/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/Z-wAAOSwJRtfC38r/$_2.JPG,https://i.ebayimg.com/00/s/NTY2WDgwMA==/z/fo8AAOSw0uxfC38z/$_2.JPG
10,"
                            LARGE 2BR +den 17 KING GEORGES DR 2FL 1800SF AUG 15 available
                        ","17 King Georges Dr, York, ON M6M 2H1, Canada",Apartment,2200,2.5,15,43.6951824,-79.4768281,0,0,0,1,1,1,0,"1,800",0,1,34,68,43,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/kVoAAOSwAilfC33S/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/7ZkAAOSw8sJfC33X/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/ExsAAOSwYmJfC33h/$_2.JPG
11,"
                            Yonge and Eglinton, 63 Roehampton, Bach suite
                        ","63 Roehampton Avenue, Toronto, ON, M4P 1R1",Apartment,1525,1,1,43.7081182,-79.396487,0,0,1,1,0,0,0,380,0,1,96,91,70,https://i.ebayimg.com/00/s/MzM1WDUwMA==/z/hScAAOSw0~de4aD4/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/z6YAAOSwUjJe4aEA/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/~MUAAOSwOPVe4aEA/$_2.JPG
12,"
                            2 BR Apartment downtown @ King & Bathurst Utilities included
                        ",", M6J 3S5, Toronto, ON, Canada",Apartment,2100,2,1,43.6430999,-79.4149129,1,1,1,1,0,1,0,800,0,1,90,90,62,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/QloAAOSwieFfC3uv/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/wnkAAOSwVapfC3u1/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/RTMAAOSwJPhfC3u9/$_2.JPG
13,"
                            Large 1 + Den in King West - $2200 / month
                        ","525 Richmond St W, Toronto, ON M5V 1Y4, Canada",Apartment,2200,1.5,1,43.6469085,-79.4004072,0,1,1,1,0,0,1,700,0,1,99,10,53,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/-NgAAOSwJqFfC3oo/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/dhoAAOSw00BfC3ot/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/vX0AAOSwjT5fC3ox/$_2.JPG
0,"
                            Private Rooftop Deck, City Views, Brand New 3 Level 3 Bed Suite
                        ","379 St Clarens Ave, Toronto, ON M6H 3W2, Canada",Duplex/Triplex,3665,3,2,43.6564557,-79.4404902,0,1,1,1,1,1,0,"1,000",0,1,75,93,66,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/xysAAOSw2i1fBe4J/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/gEQAAOSwx79e7OWg/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/k~EAAOSwMtBfBe3W/$_2.JPG
1,"
                            Apartment for Rent
                        ","14 Scarlett Rd, York, ON M6N 4K1, Canada",House,1800,2.5,1,43.6670934,-79.4998362,0,1,1,1,0,1,0,"1,000",0,0,42,63,62,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/SLcAAOSw8npfC45B/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/Z7sAAOSw3b9fC45C/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/hdwAAOSwD~tfC45D/$_2.JPG
2,"
                            New 1bedroom apartment Mimico Lakeshore
                        ",", toronto M8V2L3 ON, Canada",Basement,1400,1,1,43.6183944,-79.4898981,1,1,0,1,0,0,0,600,0,1,62,66,87,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/66wAAOSwsh1fC43t/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/erIAAOSwTpBfC43w/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/gZcAAOSwv51fC430/$_2.JPG
3,"
                            Stylish Basement Apartment  - Danforth & Coxwell
                        ","413 Strathmore Blvd., M4C 1N6, Toronto, ON",Basement,1925,1,1,43.6849433,-79.3199066,1,1,1,1,0,0,0,700,1,1,88,82,88,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/b~0AAOSwgw9fC4kW/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/5~kAAOSwocdfC4kY/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/jeQAAOSwlVBfC4kc/$_2.JPG
4,"
                            Bright 9 Ft Ceiling 1Bed 1Bath Basement Apartment for Rent
                        ","90 Fairleigh Crescent, Toronto, ON M6C 3R9, Canada",Basement,1495,1,1,43.7020788,-79.4379018,0,0,0,1,0,0,0,900,0,1,66,83,85,https://i.ebayimg.com/00/s/NTIxWDc4Mw==/z/OAMAAOSwhbZfC4hb/$_27.JPG,https://i.ebayimg.com/00/s/NTIxWDc4Mw==/z/J-AAAOSw241fC4hd/$_2.JPG,https://i.ebayimg.com/00/s/NTIxWDc4Mw==/z/6PIAAOSwyY5fC4he/$_2.JPG
5,"
                            1 Bedroom in  Bedroom/Subway line/Quiet tree lined street
                        ",", Toronto M4J1P8 ON, Canada",Apartment,750,2,1,43.6840227,-79.3256073,1,1,1,0,1,0,0,100,1,1,89,81,81,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/J7cAAOSwIOlfC4Zb/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/jokAAOSwkYlfC4Zl/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/PTEAAOSw3u9fC4Z2/$_2.JPG
6,"
                            2 bedroom Apartment - Queen & Ossington
                        ","54 Foxley St, Toronto, ON M6J 1R2, Canada",Basement,1900,2,1,43.6474065,-79.4226692,1,1,1,1,0,0,0,500,0,1,77,87,88,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/bbcAAOSwDHNfC4Zf/$_27.JPG,https://i.ebayimg.com/00/s/NTgxWDgwMA==/z/i-IAAOSwRKFfC4Zh/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/J1cAAOSwHM9fC4Zk/$_2.JPG
7,"
                            Beautiful Basement Apartment - Bathurst & Lawrence
                        ","29 Brookview Dr, North York, ON M6A 2K4, Canada",Basement,1350,1.5,1,43.720069,-79.4362587,1,1,1,1,0,1,0,450,0,1,59,81,64,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/AREAAOSw~9lfC4V9/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/3eYAAOSwGHdfC4WA/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/VhoAAOSw4IRfC4WC/$_2.JPG
8,"
                            1 Bedroom Top Floor Apartment in Junction Triangle
                        ","18 Symington Ave, Toronto, ON M6P 3W1, Canada",Duplex/Triplex,2250,1,1,43.6579511,-79.4482239,1,1,1,1,1,1,0,700,0,1,91,98,94,http://img.youtube.com/vi/hVW724NxPKo/0.jpg,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/QzcAAOSwTrFfC4OH/$_2.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/w3gAAOSwAClfC4OP/$_2.JPG
9,"
                            Renovated 2 bedroom apartment College and Dovercourt
                        ",", COLLEGE AND DOVERCOURT M6J2E1 ON, Canada",Apartment,1850,2,1,43.6536062,-79.4263898,1,1,1,1,1,0,0,650,0,1,89,81,60,https://i.ebayimg.com/00/s/NTMxWDgwMA==/z/f0IAAOSw0uxfC4Am/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/uSoAAOSw6YlfC4FI/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/odYAAOSwg7tfC4Fp/$_2.JPG
10,"
                            Bachelor apartment for rent
                        ","162 Huron St, Toronto, ON M5T 2B4, Canada",Apartment,1200,Bachelor/Studio,1,43.6571872,-79.3980959,1,1,1,1,1,0,0,200,0,0,96,97,75,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/KCYAAOSwi8ZfC4Mi/$_27.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/Up0AAOSw3i9fC4L~/$_2.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/-6AAAOSwpVxfC4MV/$_2.JPG
11,"
                            Spacious Leslieville 2 Bed-Parking, Utils, Deck Included
                        ","Winnifred Ave, Toronto, ON M4M 1K3, Canada",Apartment,2499,2,1,43.6613666,-79.3359208,1,1,1,1,1,1,0,799,0,0,84,80,99,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/~7EAAOSwalxfC4Ol/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDY0MA==/z/wU0AAOSweYlfC4Oe/$_2.JPG,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/58QAAOSwaexfC4Kt/$_2.JPG
12,"
                            Bachelor Unit for Rent for ""FEMALE""
                        ",", toronto m3h3z5 ON, Canada",Basement,1200,1,1,43.7559992,-79.4554459,0,0,0,1,1,0,0,350,0,1,44,74,45,https://i.ebayimg.com/00/s/ODAwWDUzMw==/z/dkkAAOSwRiBfC4FI/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/U2gAAOSw03xfC4FF/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDUzMw==/z/d58AAOSwn0RfC4FL/$_2.JPG
13,"
                            1 BEDROOM BASEMENT APARTMENT/ 5 MIN WALK DUFFERIN STN
                        ",", Toronto m6h3m7 ON, Canada",Basement,1650,1 + Den,1,43.6616599,-79.438215,1,1,1,1,1,1,0,"2,300",1,1,83,88,79,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/iLAAAOSwRKFfC4Eb/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/-tkAAOSw8n9fC4Ep/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/kbMAAOSwYVVfC4E0/$_2.JPG
14,"
                            Fully Renovated 3Br at Ellesmere and Morningside
                        ","80 Mornelle Court, Toronto, ON, M1E 4P8",Apartment,2395,3,1,43.7878079,-79.1974827,0,1,1,1,1,0,0,"1,100",0,0,29,69,33,https://i.ebayimg.com/00/s/ODU3WDEyODA=/z/kMMAAOSw-XRe4aES/$_27.JPG,https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/yZQAAOSwzhle4aES/$_2.JPG,https://i.ebayimg.com/00/s/ODUwWDEyODA=/z/hTgAAOSw0~de4aER/$_2.JPG
15,"
                            Fully Renovated 1Br at Ellesmere and Morningside
                        ","80 Mornelle Court, Toronto, ON, M1E 4P8",Apartment,1795,1,1,43.7878079,-79.1974827,0,1,1,1,1,0,0,725,0,0,29,69,33,https://i.ebayimg.com/00/s/ODU3WDEyODA=/z/6bQAAOSwvpde4aEQ/$_27.JPG,https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/XGsAAOSwrWZe4aEQ/$_2.JPG,https://i.ebayimg.com/00/s/ODUwWDEyODA=/z/b8sAAOSwKVhe4aEP/$_2.JPG
16,"
                            BEAUTIFUL 2 BD 2 BA LUXURY RENTAL IN THE HEART OF FOREST HILL!
                        ","310 & 320 Tweedsmuir Ave, Toronto, ON, M5P 2Y2",Apartment,3195,2,2,43.6858938,-79.4145591,0,1,1,1,1,0,1,855,0,1,84,85,56,https://i.ebayimg.com/00/s/NjE5WDExMDA=/z/~2UAAOSw8ile4-Cb/$_27.JPG,https://i.ebayimg.com/00/s/NjE5WDExMDA=/z/ztgAAOSwyP5e4-Cb/$_2.JPG,https://i.ebayimg.com/00/s/NjE5WDExMDA=/z/b94AAOSw6xxe4-Cb/$_2.JPG
17,"
                            1 Bed + DEN! Bright Luxury Rental - 27th Floor! Amazing Views!
                        ","310 & 320 Tweedsmuir Ave, Toronto, ON, M5P 2Y2",Apartment,2395,1.5,1,43.6858938,-79.4145591,0,1,1,1,0,0,1,620,0,1,84,85,56,https://i.ebayimg.com/00/s/NjE5WDExMDA=/z/CBIAAOSweYlfCMl6/$_27.JPG,https://i.ebayimg.com/00/s/NjE5WDExMDA=/z/vmEAAOSwUd9fCMl7/$_2.JPG,https://i.ebayimg.com/00/s/NjE5WDExMDA=/z/RpAAAOSwH4BfCMl3/$_2.JPG
18,"
                            Spacious & Bright Luxury Rental in the Heart Forest Hill! HUGE!
                        ","310 & 320 Tweedsmuir Ave, Toronto, ON, M5P 2Y2",Apartment,4200,2,2,43.6858938,-79.4145591,0,1,1,1,0,0,1,"1,457",0,1,84,85,56,http://img.youtube.com/vi/https://vimeo.com/428203216/abeca7a408/0.jpg,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/h9gAAOSw9uRfBMjF/$_2.JPG,https://i.ebayimg.com/00/s/NjE5WDExMDA=/z/Ri0AAOSwQE9fBMjE/$_2.JPG
19,"
                            FULLY RENOVATED 2 BEDROOM APARTMENT
                        ","123 Dunn Avenue, M6K 2R8, Toronto, ON",Apartment,2350,2,1,43.6355736,-79.4321334,0,1,1,1,1,0,0,825,0,0,66,85,58,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/KqcAAOSwTltfC38i/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/Z-wAAOSwJRtfC38r/$_2.JPG,https://i.ebayimg.com/00/s/NTY2WDgwMA==/z/fo8AAOSw0uxfC38z/$_2.JPG
20,"
                            One Bdrm BSTM Bathurst & King
                        ",", Toronto M5V1G3 ON, Canada",Basement,1995,1,1,43.6421969,-79.4036555,1,1,1,1,0,0,0,900,0,1,94,95,96,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/sr0AAOSwsktfC345/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/z4kAAOSwrbVfC34-/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/01kAAOSwbOBfC35B/$_2.JPG
21,"
                            LARGE 2BR +den 17 KING GEORGES DR 2FL 1800SF AUG 15 available
                        ","17 King Georges Dr, York, ON M6M 2H1, Canada",Apartment,2200,2 + Den,1.5,43.6951824,-79.4768281,0,0,0,1,1,1,0,"1,800",0,1,34,68,43,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/kVoAAOSwAilfC33S/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/7ZkAAOSw8sJfC33X/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/ExsAAOSwYmJfC33h/$_2.JPG
22,"
                            Yonge and Eglinton, 63 Roehampton, Bach suite
                        ","63 Roehampton Avenue, Toronto, ON, M4P 1R1",Apartment,1525,1,1,43.7081182,-79.396487,0,0,1,1,0,0,0,380,0,1,96,91,70,https://i.ebayimg.com/00/s/MzM1WDUwMA==/z/hScAAOSw0~de4aD4/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/z6YAAOSwUjJe4aEA/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/~MUAAOSwOPVe4aEA/$_2.JPG
0,"
                            Bright & spacious main floor 2 bdrm in Hillcrest-Cedarvale
                        ","59 Claxton Blvd, York, ON M6C 1L9, Canada",Apartment,2300,2,1,43.6886703,-79.4244323,0,1,1,1,1,0,0,850,0,1,56,82,81,http://img.youtube.com/vi/mp3o6RGp_5w/0.jpg,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/b1AAAOSwyHFe~1Ue/$_2.JPG,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/GAoAAOSwekZe~1Un/$_2.JPG
0,"
                            High park 2 Bedroom Main floor Apartment for Rent
                        ",", m6r 1e2, Toronto, ON",House,2750,2,1,43.6413813,-79.4521934,0,0,0,1,1,0,0,"1,300",0,0,31,78,92,https://i.ebayimg.com/00/s/ODAwWDM3MA==/z/GtgAAOSw26BfC1p9/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDM3MA==/z/IusAAOSwwI5fC1qI/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDM3MA==/z/aucAAOSw8wZfC1qQ/$_2.JPG
1,"
                            Renovated one bedroom St Clair West and Christie
                        ","143-145 Arlington Avenue, Toronto, ON, M6C 2Z3",Apartment,1900,1,1,43.681852,-79.429,0,1,1,1,0,0,0,580,0,1,87,83,82,https://i.ebayimg.com/00/s/MzAwWDUwMA==/z/hvIAAOSw5r9fCE7z/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/hL4AAOSwsUZfCE75/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/0VIAAOSw1ixfCE76/$_2.JPG
2,"
                            Furnished, 1 + 1 Bedroom Luxury Condo for Rent - (Yonge & Bloor)
                        ","825 Church St, Toronto, ON M4W 3Z4, Canada",Condo,2250,1.5,1,43.6729415,-79.386777,0,1,1,1,1,0,1,650,1,1,99,91,85,http://img.youtube.com/vi/vNc4rggFJ2A/0.jpg,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/UB4AAOSwGQNfC1rU/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/7QgAAOSwqn1fC1rd/$_2.JPG
3,"
                            Bayview Finch Studio Apartment $1150 （No Parking)
                        ","3311 Bayview Ave, North York, ON M2K 1G4, Canada",Apartment,1150,1,1,43.7913812,-79.392565,1,1,1,1,0,0,0,500,0,1,46,60,67,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/R2QAAOSwfwdfC0We/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/ooQAAOSwVOlfC0Wg/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/JG4AAOSw4IRfC0Wh/$_2.JPG
4,"
                            Renovated two bedroom, Marlee and Glencairn
                        ","457 Marlee Avenue, Toronto, ON, M6B 3L2",Apartment,2350,2,1,43.7079671,-79.4431137,0,1,1,1,1,0,0,730,0,1,63,81,75,http://img.youtube.com/vi/O5iGA7QfEFM/0.jpg,https://i.ebayimg.com/00/s/MzAwWDUwMA==/z/TjMAAOSwZUle4Wh7/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/7n0AAOSwq0Ve4WiE/$_2.JPG
5,"
                            Renovated one bedroom, Bathurst and St Clair West
                        ","1510 Bathurst Street, Toronto, ON, M5P 3H3",Apartment,2100,1,1,43.6845369,-79.4192347,0,1,1,1,0,0,0,600,0,1,89,85,61,https://i.ebayimg.com/00/s/MzAwWDUwMA==/z/uOQAAOSwrHNe4XN2/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/swAAAOSwnAJe4XN-/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/umoAAOSwcwRe4XN-/$_2.JPG
6,"
                            Renovated two bedroom, Bathurst and St Clair West
                        ","1510 Bathurst Street, Toronto, ON, M5P 3H3",Apartment,2500,2,1,43.6845369,-79.4192347,0,1,1,1,0,0,0,730,0,1,89,85,61,https://i.ebayimg.com/00/s/MzAwWDUwMA==/z/Ww0AAOSw6~de4XN4/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/d0oAAOSw7qFe4XOB/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/QE4AAOSw87xe4XOC/$_2.JPG
7,"
                            Renovated two bedroom, Bathurst and St Clair West
                        ","1510 Bathurst Street, Toronto, ON, M5P 3H3",Apartment,2200,2,1,43.6845369,-79.4192347,0,1,1,1,0,0,0,730,0,1,89,85,61,https://i.ebayimg.com/00/s/MzAwWDUwMA==/z/Ft0AAOSwmf5e4XN1/$_27.JPG,https://i.ebayimg.com/00/s/NDAyWDYwMA==/z/PSgAAOSw7vVe4XN1/$_2.JPG,https://i.ebayimg.com/00/s/NDY1WDYwMA==/z/OgMAAOSwsype4XN1/$_2.JPG
8,"
                            Renovated two bedroom, Vaughan and St Clair West
                        ","100 Vaughan Road, Toronto, ON, M6C 2M1",Apartment,2200,2,1,43.6837971,-79.4216404,0,1,1,1,0,0,0,730,0,0,86,86,88,http://img.youtube.com/vi/MBLiR7FPmlY/0.jpg,https://i.ebayimg.com/00/s/MzAwWDUwMA==/z/foYAAOSwuH5e68nq/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMDc1/z/4eYAAOSwfA5e68nz/$_2.JPG
9,"
                            GET APPROVED TO RENT WITH LOW CREDIT
                        ",", York M6B 1L1 ON, Canada",Apartment,2029,1,1,43.7018377,-79.4494682,0,1,1,1,1,1,1,718,0,1,42,79,70,,,
10,"
                            SEE MON.6-8pm, 230 Cosburn, 416 677-2151, Apt 306,Parking, laund
                        ","230 Cosburn Ave, East York, ON M4J 2M1, Canada",Apartment,1495,1,1,43.6907249,-79.3436954,1,1,1,0,0,1,0,"1,000",0,1,70,73,59,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/Q50AAOSwk19fC1h4/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDM4OQ==/z/VmsAAOSwKYtfC1go/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDM4OQ==/z/nq0AAOSwL3FfC1hV/$_2.JPG
11,"
                            High Park-Roncesvalles Large Main Flr August 1st
                        ","M6R2W2, Canada",Apartment,2800,1,1,43.6467366,-79.4539515,1,1,1,1,1,1,0,"1,000",0,0,34,92,82,https://i.ebayimg.com/00/s/MTEzNlg2NDA=/z/IaAAAOSw7RZfC1Zq/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/TJ0AAOSwGfZfC1Zt/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/qPMAAOSwUy1fC1Zv/$_2.JPG
